source_transaction_id,transaction_ts,warehouse_code,sku_code,transaction_type,quantity,unit_cost,source_system
TX-00000777,2026-01-02T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000778,2026-01-03T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,7,42.5,DEMO
TX-00000779,2026-01-04T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,12,42.5,DEMO
TX-00000780,2026-01-05T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000781,2026-01-06T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000782,2026-01-07T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000783,2026-01-08T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000784,2026-01-09T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,10,42.5,DEMO
TX-00000785,2026-01-10T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000786,2026-01-11T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000787,2026-01-12T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000788,2026-01-13T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000789,2026-01-14T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000790,2026-01-15T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000791,2026-01-16T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000792,2026-01-17T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000793,2026-01-18T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000794,2026-01-19T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000795,2026-01-20T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,12,42.5,DEMO
TX-00000796,2026-01-21T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000797,2026-01-22T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000798,2026-01-23T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000799,2026-01-24T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000800,2026-01-25T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000801,2026-01-26T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000802,2026-01-27T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000803,2026-01-28T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,29,42.5,DEMO
TX-00000804,2026-01-29T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000805,2026-01-30T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000806,2026-01-31T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000807,2026-02-01T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000808,2026-02-02T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000809,2026-02-03T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000810,2026-02-04T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000811,2026-02-05T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000812,2026-02-05T12:00:00+00:00,WH-MUC,ELEC-1001,RECEIPT,700,36.125,DEMO
TX-00000813,2026-02-06T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000814,2026-02-07T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000815,2026-02-08T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000816,2026-02-09T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000817,2026-02-10T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000818,2026-02-11T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,22,42.5,DEMO
TX-00000819,2026-02-12T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000820,2026-02-13T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000821,2026-02-14T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000822,2026-02-15T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000823,2026-02-16T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,27,42.5,DEMO
TX-00000824,2026-02-17T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000825,2026-02-18T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000826,2026-02-19T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000827,2026-02-20T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000828,2026-02-21T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000829,2026-02-22T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000830,2026-02-23T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000831,2026-02-24T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,29,42.5,DEMO
TX-00000832,2026-02-25T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000833,2026-02-26T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,12,42.5,DEMO
TX-00000834,2026-02-27T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000835,2026-02-28T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000836,2026-03-01T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000837,2026-03-02T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000838,2026-03-03T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000839,2026-03-04T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,28,42.5,DEMO
TX-00000840,2026-03-05T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,22,42.5,DEMO
TX-00000841,2026-03-06T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000842,2026-03-07T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000843,2026-03-08T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000844,2026-03-09T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,29,42.5,DEMO
TX-00000845,2026-03-10T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,33,42.5,DEMO
TX-00000846,2026-03-10T12:00:00+00:00,WH-MUC,ELEC-1001,RECEIPT,700,36.125,DEMO
TX-00000847,2026-03-11T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000848,2026-03-12T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,22,42.5,DEMO
TX-00000849,2026-03-13T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000850,2026-03-14T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000851,2026-03-15T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000852,2026-03-16T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000853,2026-03-17T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000854,2026-03-18T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,31,42.5,DEMO
TX-00000855,2026-03-19T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000856,2026-03-20T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000857,2026-03-21T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000858,2026-03-22T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000859,2026-03-23T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000860,2026-03-24T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000861,2026-03-25T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000862,2026-03-26T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000863,2026-03-27T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000864,2026-03-28T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000865,2026-03-29T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,28,42.5,DEMO
TX-00000866,2026-03-30T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,27,42.5,DEMO
TX-00000867,2026-03-31T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000868,2026-04-01T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,27,42.5,DEMO
TX-00000869,2026-04-02T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000870,2026-04-03T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000871,2026-04-04T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,12,42.5,DEMO
TX-00000872,2026-04-05T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000873,2026-04-06T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,30,42.5,DEMO
TX-00000874,2026-04-07T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000875,2026-04-08T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,31,42.5,DEMO
TX-00000876,2026-04-09T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,33,42.5,DEMO
TX-00000877,2026-04-09T12:00:00+00:00,WH-MUC,ELEC-1001,RECEIPT,700,36.125,DEMO
TX-00000878,2026-04-10T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,30,42.5,DEMO
TX-00000879,2026-04-11T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000880,2026-04-12T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000881,2026-04-13T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000882,2026-04-14T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000883,2026-04-15T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,32,42.5,DEMO
TX-00000884,2026-04-16T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000885,2026-04-17T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,33,42.5,DEMO
TX-00000886,2026-04-18T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000887,2026-04-19T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,28,42.5,DEMO
TX-00000888,2026-04-20T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,27,42.5,DEMO
TX-00000889,2026-04-21T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,29,42.5,DEMO
TX-00000890,2026-04-22T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000891,2026-04-23T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000892,2026-04-24T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,33,42.5,DEMO
TX-00000893,2026-04-25T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,32,42.5,DEMO
TX-00000894,2026-04-26T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,31,42.5,DEMO
TX-00000895,2026-04-27T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,36,42.5,DEMO
TX-00000896,2026-04-28T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,43,42.5,DEMO
TX-00000897,2026-04-29T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,45,42.5,DEMO
TX-00000898,2026-04-30T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,51,42.5,DEMO
TX-00000899,2026-05-01T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,47,42.5,DEMO
TX-00000900,2026-05-02T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000901,2026-05-03T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000902,2026-05-03T12:00:00+00:00,WH-MUC,ELEC-1001,RECEIPT,700,36.125,DEMO
TX-00000903,2026-05-04T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,31,42.5,DEMO
TX-00000904,2026-05-05T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,36,42.5,DEMO
TX-00000905,2026-05-06T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,38,42.5,DEMO
TX-00000906,2026-05-07T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,35,42.5,DEMO
TX-00000907,2026-05-08T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,30,42.5,DEMO
TX-00000908,2026-05-09T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000909,2026-05-10T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,22,42.5,DEMO
TX-00000910,2026-05-11T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,31,42.5,DEMO
TX-00000911,2026-05-12T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,30,42.5,DEMO
TX-00000912,2026-05-13T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000913,2026-05-14T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,28,42.5,DEMO
TX-00000914,2026-05-15T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,34,42.5,DEMO
TX-00000915,2026-05-16T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000916,2026-05-17T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000917,2026-05-18T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000918,2026-05-19T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000919,2026-05-20T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000920,2026-05-21T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000921,2026-05-22T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000922,2026-05-23T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000923,2026-05-24T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000924,2026-05-25T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,22,42.5,DEMO
TX-00000925,2026-05-26T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,31,42.5,DEMO
TX-00000926,2026-05-27T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000927,2026-05-28T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,28,42.5,DEMO
TX-00000928,2026-05-29T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,27,42.5,DEMO
TX-00000929,2026-05-30T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000930,2026-05-31T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000931,2026-05-31T12:00:00+00:00,WH-MUC,ELEC-1001,RECEIPT,700,36.125,DEMO
TX-00000932,2026-06-01T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000933,2026-06-02T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,29,42.5,DEMO
TX-00000934,2026-06-03T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000935,2026-06-04T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000936,2026-06-05T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000937,2026-06-06T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,13,42.5,DEMO
TX-00000938,2026-06-07T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000939,2026-06-08T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000940,2026-06-09T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,29,42.5,DEMO
TX-00000941,2026-06-10T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000942,2026-06-11T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,28,42.5,DEMO
TX-00000943,2026-06-12T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000944,2026-06-13T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000945,2026-06-14T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000946,2026-06-15T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000947,2026-06-16T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000948,2026-06-17T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000949,2026-06-18T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000950,2026-06-19T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,30,42.5,DEMO
TX-00000951,2026-06-20T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000952,2026-06-21T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,22,42.5,DEMO
TX-00000953,2026-06-22T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,19,42.5,DEMO
TX-00000954,2026-06-23T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,27,42.5,DEMO
TX-00000955,2026-06-24T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,27,42.5,DEMO
TX-00000956,2026-06-25T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000957,2026-06-26T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,32,42.5,DEMO
TX-00000958,2026-06-27T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000959,2026-06-28T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000960,2026-06-29T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000961,2026-06-30T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000962,2026-07-01T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000963,2026-07-01T12:00:00+00:00,WH-MUC,ELEC-1001,RECEIPT,700,36.125,DEMO
TX-00000964,2026-07-02T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,17,42.5,DEMO
TX-00000965,2026-07-03T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000966,2026-07-04T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,16,42.5,DEMO
TX-00000967,2026-07-05T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,20,42.5,DEMO
TX-00000968,2026-07-06T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,22,42.5,DEMO
TX-00000969,2026-07-07T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,15,42.5,DEMO
TX-00000970,2026-07-08T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000971,2026-07-09T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,21,42.5,DEMO
TX-00000972,2026-07-10T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,23,42.5,DEMO
TX-00000973,2026-07-11T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000974,2026-07-12T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,14,42.5,DEMO
TX-00000975,2026-07-13T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000976,2026-07-14T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000977,2026-07-15T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,29,42.5,DEMO
TX-00000978,2026-07-16T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,11,42.5,DEMO
TX-00000979,2026-07-17T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000980,2026-07-18T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000981,2026-07-19T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,24,42.5,DEMO
TX-00000982,2026-07-20T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,25,42.5,DEMO
TX-00000983,2026-07-21T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,26,42.5,DEMO
TX-00000984,2026-07-22T00:00:00+00:00,WH-MUC,ELEC-1001,SALE,18,42.5,DEMO
TX-00000985,2025-11-25T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00000986,2025-11-26T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00000987,2025-11-27T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00000988,2025-11-28T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00000989,2025-11-29T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,4,88.0,DEMO
TX-00000990,2025-11-30T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,4,88.0,DEMO
TX-00000991,2025-12-01T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00000992,2025-12-02T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00000993,2025-12-03T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00000994,2025-12-04T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00000995,2025-12-05T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,5,88.0,DEMO
TX-00000996,2025-12-06T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00000997,2025-12-07T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,2,88.0,DEMO
TX-00000998,2025-12-08T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00000999,2025-12-09T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001000,2025-12-10T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001001,2025-12-11T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001002,2025-12-12T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001003,2025-12-13T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001004,2025-12-14T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,4,88.0,DEMO
TX-00001005,2025-12-15T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001006,2025-12-16T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001007,2025-12-17T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001008,2025-12-18T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,17,88.0,DEMO
TX-00001009,2025-12-19T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001010,2025-12-20T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001011,2025-12-21T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001012,2025-12-22T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,11,88.0,DEMO
TX-00001013,2025-12-23T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001014,2025-12-24T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001015,2025-12-25T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001016,2025-12-26T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001017,2025-12-27T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001018,2025-12-28T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,10,88.0,DEMO
TX-00001019,2025-12-29T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,17,88.0,DEMO
TX-00001020,2025-12-30T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,8,88.0,DEMO
TX-00001021,2025-12-31T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001022,2026-01-01T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001023,2026-01-02T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,12,88.0,DEMO
TX-00001024,2026-01-03T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,6,88.0,DEMO
TX-00001025,2026-01-04T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,7,88.0,DEMO
TX-00001026,2026-01-05T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001027,2026-01-06T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,15,88.0,DEMO
TX-00001028,2026-01-07T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,14,88.0,DEMO
TX-00001029,2026-01-07T12:00:00+00:00,WH-MUC,ELEC-1002,RECEIPT,700,74.8,DEMO
TX-00001030,2026-01-08T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,9,88.0,DEMO
TX-00001031,2026-01-09T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,13,88.0,DEMO
TX-00001032,2026-01-10T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,2,88.0,DEMO
TX-00001033,2026-01-11T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,5,88.0,DEMO
TX-00001034,2026-01-12T00:00:00+00:00,WH-MUC,ELEC-1002,SALE,20,88.0,DEMO
