ForecastID,TargetDate,ProductID,StoreID,ModelName,FeatureName,FeatureValue,ShapValue,AbsoluteImpact,Direction,ContributionRank,ExplanationText
C12BD611-535D-5784-AF0D-BED04562E3E2,2016-03-20,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.50175279,0.50175279,POSITIVE,2,Current stock (207.0) increased the forecast by 0.502 units relative to the model baseline.
C12BD611-535D-5784-AF0D-BED04562E3E2,2016-03-20,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,41.156558336616804,-0.40009025,0.40009025,NEGATIVE,3,Days of supply (41.156558336616804) decreased the forecast by 0.400 units relative to the model baseline.
C12BD611-535D-5784-AF0D-BED04562E3E2,2016-03-20,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.35209984,0.35209984,NEGATIVE,4,The current price (9.35) decreased the forecast by 0.352 units relative to the model baseline.
C12BD611-535D-5784-AF0D-BED04562E3E2,2016-03-20,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,lag_14,6.462894916534424,0.24942230,0.24942230,POSITIVE,5,Demand fourteen days ago (6.462894916534424) increased the forecast by 0.249 units relative to the model baseline.
DD3ABAE2-01A3-5E22-A06F-3A663C9031EA,2016-03-21,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,41.90736870227053,-0.55476844,0.55476844,NEGATIVE,1,Days of supply (41.90736870227053) decreased the forecast by 0.555 units relative to the model baseline.
DD3ABAE2-01A3-5E22-A06F-3A663C9031EA,2016-03-21,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.49010280,0.49010280,POSITIVE,2,Current stock (207.0) increased the forecast by 0.490 units relative to the model baseline.
DD3ABAE2-01A3-5E22-A06F-3A663C9031EA,2016-03-21,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,21,-0.37970233,0.37970233,NEGATIVE,3,Day of month (21) decreased the forecast by 0.380 units relative to the model baseline.
DD3ABAE2-01A3-5E22-A06F-3A663C9031EA,2016-03-21,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.37910685,0.37910685,NEGATIVE,4,The current price (9.35) decreased the forecast by 0.379 units relative to the model baseline.
DD3ABAE2-01A3-5E22-A06F-3A663C9031EA,2016-03-21,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.939465454646519,-0.29073086,0.29073086,NEGATIVE,5,The recent seven-day demand average (4.939465454646519) decreased the forecast by 0.291 units relative to the model baseline.
C5EDC0AE-8550-5288-8ACF-F0412D90F07F,2016-03-22,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,43.5292896733923,-0.57756728,0.57756728,NEGATIVE,1,Days of supply (43.5292896733923) decreased the forecast by 0.578 units relative to the model baseline.
C5EDC0AE-8550-5288-8ACF-F0412D90F07F,2016-03-22,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,22,-0.44740927,0.44740927,NEGATIVE,2,Day of month (22) decreased the forecast by 0.447 units relative to the model baseline.
C5EDC0AE-8550-5288-8ACF-F0412D90F07F,2016-03-22,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.40848774,0.40848774,POSITIVE,3,Current stock (207.0) increased the forecast by 0.408 units relative to the model baseline.
C5EDC0AE-8550-5288-8ACF-F0412D90F07F,2016-03-22,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.38350075,0.38350075,NEGATIVE,4,The current price (9.35) decreased the forecast by 0.384 units relative to the model baseline.
C5EDC0AE-8550-5288-8ACF-F0412D90F07F,2016-03-22,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.7554187434060236,-0.31594941,0.31594941,NEGATIVE,5,The recent seven-day demand average (4.7554187434060236) decreased the forecast by 0.316 units relative to the model baseline.
467FFBEA-FD92-5E73-B828-DB3FB98BEE0B,2016-03-23,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,44.99489798407593,-0.58478284,0.58478284,NEGATIVE,1,Days of supply (44.99489798407593) decreased the forecast by 0.585 units relative to the model baseline.
467FFBEA-FD92-5E73-B828-DB3FB98BEE0B,2016-03-23,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.49562708,0.49562708,POSITIVE,2,Current stock (207.0) increased the forecast by 0.496 units relative to the model baseline.
467FFBEA-FD92-5E73-B828-DB3FB98BEE0B,2016-03-23,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.600521598543439,-0.41852114,0.41852114,NEGATIVE,3,The recent seven-day demand average (4.600521598543439) decreased the forecast by 0.419 units relative to the model baseline.
467FFBEA-FD92-5E73-B828-DB3FB98BEE0B,2016-03-23,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,23,-0.38753238,0.38753238,NEGATIVE,4,Day of month (23) decreased the forecast by 0.388 units relative to the model baseline.
467FFBEA-FD92-5E73-B828-DB3FB98BEE0B,2016-03-23,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.37129891,0.37129891,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.371 units relative to the model baseline.
77BD031F-1BA9-5E9D-9C76-74D343E2FE71,2016-03-24,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,46.32153710078648,-0.59378290,0.59378290,NEGATIVE,1,Days of supply (46.32153710078648) decreased the forecast by 0.594 units relative to the model baseline.
77BD031F-1BA9-5E9D-9C76-74D343E2FE71,2016-03-24,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,24,-0.45772871,0.45772871,NEGATIVE,2,Day of month (24) decreased the forecast by 0.458 units relative to the model baseline.
77BD031F-1BA9-5E9D-9C76-74D343E2FE71,2016-03-24,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.41724530,0.41724530,POSITIVE,3,Current stock (207.0) increased the forecast by 0.417 units relative to the model baseline.
77BD031F-1BA9-5E9D-9C76-74D343E2FE71,2016-03-24,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.36541367,0.36541367,NEGATIVE,4,The current price (9.35) decreased the forecast by 0.365 units relative to the model baseline.
77BD031F-1BA9-5E9D-9C76-74D343E2FE71,2016-03-24,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.4687636239188055,-0.36429611,0.36429611,NEGATIVE,5,The recent seven-day demand average (4.4687636239188055) decreased the forecast by 0.364 units relative to the model baseline.
1AEF8965-E6FF-5138-BB9D-37A1702AC778,2016-03-25,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,46.92855621916947,-0.58556485,0.58556485,NEGATIVE,1,Days of supply (46.92855621916947) decreased the forecast by 0.586 units relative to the model baseline.
1AEF8965-E6FF-5138-BB9D-37A1702AC778,2016-03-25,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.49886033,0.49886033,POSITIVE,2,Current stock (207.0) increased the forecast by 0.499 units relative to the model baseline.
1AEF8965-E6FF-5138-BB9D-37A1702AC778,2016-03-25,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.410960333687918,-0.45599794,0.45599794,NEGATIVE,3,The recent seven-day demand average (4.410960333687918) decreased the forecast by 0.456 units relative to the model baseline.
1AEF8965-E6FF-5138-BB9D-37A1702AC778,2016-03-25,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,25,-0.39140019,0.39140019,NEGATIVE,4,Day of month (25) decreased the forecast by 0.391 units relative to the model baseline.
1AEF8965-E6FF-5138-BB9D-37A1702AC778,2016-03-25,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.36110982,0.36110982,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.361 units relative to the model baseline.
CEC8F1A5-884B-5160-8A59-FECD30B069B3,2016-03-26,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,48.01794421785257,-0.66746432,0.66746432,NEGATIVE,1,Days of supply (48.01794421785257) decreased the forecast by 0.667 units relative to the model baseline.
CEC8F1A5-884B-5160-8A59-FECD30B069B3,2016-03-26,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.310888426644461,-0.53283721,0.53283721,NEGATIVE,2,The recent seven-day demand average (4.310888426644461) decreased the forecast by 0.533 units relative to the model baseline.
CEC8F1A5-884B-5160-8A59-FECD30B069B3,2016-03-26,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.43840483,0.43840483,POSITIVE,3,Current stock (207.0) increased the forecast by 0.438 units relative to the model baseline.
CEC8F1A5-884B-5160-8A59-FECD30B069B3,2016-03-26,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,26,-0.38378328,0.38378328,NEGATIVE,4,Day of month (26) decreased the forecast by 0.384 units relative to the model baseline.
CEC8F1A5-884B-5160-8A59-FECD30B069B3,2016-03-26,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.29510888,0.29510888,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.295 units relative to the model baseline.
44955D5E-FEB8-53F6-A2F6-D1F35A3BB7A2,2016-03-27,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_week,6,0.58752614,0.58752614,POSITIVE,1,The day of week (6) increased the forecast by 0.588 units relative to the model baseline.
44955D5E-FEB8-53F6-A2F6-D1F35A3BB7A2,2016-03-27,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.48824248,0.48824248,POSITIVE,2,Current stock (207.0) increased the forecast by 0.488 units relative to the model baseline.
44955D5E-FEB8-53F6-A2F6-D1F35A3BB7A2,2016-03-27,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,27,-0.44585678,0.44585678,NEGATIVE,3,Day of month (27) decreased the forecast by 0.446 units relative to the model baseline.
44955D5E-FEB8-53F6-A2F6-D1F35A3BB7A2,2016-03-27,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,49.344940040490386,-0.42422417,0.42422417,NEGATIVE,4,Days of supply (49.344940040490386) decreased the forecast by 0.424 units relative to the model baseline.
44955D5E-FEB8-53F6-A2F6-D1F35A3BB7A2,2016-03-27,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.194958993366787,-0.32904732,0.32904732,NEGATIVE,5,The recent seven-day demand average (4.194958993366787) decreased the forecast by 0.329 units relative to the model baseline.
D2E81FF1-2F60-5A70-A72B-FCBD7A63796B,2016-03-28,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,49.52871230627954,-0.57454675,0.57454675,NEGATIVE,1,Days of supply (49.52871230627954) decreased the forecast by 0.575 units relative to the model baseline.
D2E81FF1-2F60-5A70-A72B-FCBD7A63796B,2016-03-28,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.49010280,0.49010280,POSITIVE,2,Current stock (207.0) increased the forecast by 0.490 units relative to the model baseline.
D2E81FF1-2F60-5A70-A72B-FCBD7A63796B,2016-03-28,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,28,-0.37022868,0.37022868,NEGATIVE,3,Day of month (28) decreased the forecast by 0.370 units relative to the model baseline.
D2E81FF1-2F60-5A70-A72B-FCBD7A63796B,2016-03-28,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.36680928,0.36680928,NEGATIVE,4,The current price (9.35) decreased the forecast by 0.367 units relative to the model baseline.
D2E81FF1-2F60-5A70-A72B-FCBD7A63796B,2016-03-28,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.179393938609532,-0.31413522,0.31413522,NEGATIVE,5,The recent seven-day demand average (4.179393938609532) decreased the forecast by 0.314 units relative to the model baseline.
C69CBFEC-31D3-532C-AE6A-E0709C4B54D9,2016-03-29,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,49.30251525839318,-0.57242423,0.57242423,NEGATIVE,1,Days of supply (49.30251525839318) decreased the forecast by 0.572 units relative to the model baseline.
C69CBFEC-31D3-532C-AE6A-E0709C4B54D9,2016-03-29,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.49010280,0.49010280,POSITIVE,2,Current stock (207.0) increased the forecast by 0.490 units relative to the model baseline.
C69CBFEC-31D3-532C-AE6A-E0709C4B54D9,2016-03-29,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.198568752833775,-0.39684111,0.39684111,NEGATIVE,3,The recent seven-day demand average (4.198568752833775) decreased the forecast by 0.397 units relative to the model baseline.
C69CBFEC-31D3-532C-AE6A-E0709C4B54D9,2016-03-29,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,29,-0.38694471,0.38694471,NEGATIVE,4,Day of month (29) decreased the forecast by 0.387 units relative to the model baseline.
C69CBFEC-31D3-532C-AE6A-E0709C4B54D9,2016-03-29,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.37394068,0.37394068,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.374 units relative to the model baseline.
A590583D-2C41-5C00-9899-10CA59EEE913,2016-03-30,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,49.68869846292263,-0.55115360,0.55115360,NEGATIVE,1,Days of supply (49.68869846292263) decreased the forecast by 0.551 units relative to the model baseline.
A590583D-2C41-5C00-9899-10CA59EEE913,2016-03-30,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,30,-0.50106442,0.50106442,NEGATIVE,2,Day of month (30) decreased the forecast by 0.501 units relative to the model baseline.
A590583D-2C41-5C00-9899-10CA59EEE913,2016-03-30,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.44601801,0.44601801,POSITIVE,3,Current stock (207.0) increased the forecast by 0.446 units relative to the model baseline.
A590583D-2C41-5C00-9899-10CA59EEE913,2016-03-30,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.16593725340707,-0.36497879,0.36497879,NEGATIVE,4,The recent seven-day demand average (4.16593725340707) decreased the forecast by 0.365 units relative to the model baseline.
A590583D-2C41-5C00-9899-10CA59EEE913,2016-03-30,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.25410712,0.25410712,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.254 units relative to the model baseline.
E1B21ED6-6C24-5458-AB05-F9209C976AC2,2016-03-31,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,48.9750334885131,-0.54450977,0.54450977,NEGATIVE,1,Days of supply (48.9750334885131) decreased the forecast by 0.545 units relative to the model baseline.
E1B21ED6-6C24-5458-AB05-F9209C976AC2,2016-03-31,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.53086632,0.53086632,POSITIVE,2,Current stock (207.0) increased the forecast by 0.531 units relative to the model baseline.
E1B21ED6-6C24-5458-AB05-F9209C976AC2,2016-03-31,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,31,-0.45262060,0.45262060,NEGATIVE,3,Day of month (31) decreased the forecast by 0.453 units relative to the model baseline.
E1B21ED6-6C24-5458-AB05-F9209C976AC2,2016-03-31,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.226643357958112,-0.43022811,0.43022811,NEGATIVE,4,The recent seven-day demand average (4.226643357958112) decreased the forecast by 0.430 units relative to the model baseline.
E1B21ED6-6C24-5458-AB05-F9209C976AC2,2016-03-31,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.25379828,0.25379828,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.254 units relative to the model baseline.
02D250D9-5A17-51CD-BC90-033A86BBE64A,2016-04-01,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,1,0.71033484,0.71033484,POSITIVE,1,Day of month (1) increased the forecast by 0.710 units relative to the model baseline.
02D250D9-5A17-51CD-BC90-033A86BBE64A,2016-04-01,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,49.432417268518186,-0.56936610,0.56936610,NEGATIVE,2,Days of supply (49.432417268518186) decreased the forecast by 0.569 units relative to the model baseline.
02D250D9-5A17-51CD-BC90-033A86BBE64A,2016-04-01,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.41629493,0.41629493,POSITIVE,3,Current stock (207.0) increased the forecast by 0.416 units relative to the model baseline.
02D250D9-5A17-51CD-BC90-033A86BBE64A,2016-04-01,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.187535456248692,-0.39042675,0.39042675,NEGATIVE,4,The recent seven-day demand average (4.187535456248692) decreased the forecast by 0.390 units relative to the model baseline.
02D250D9-5A17-51CD-BC90-033A86BBE64A,2016-04-01,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,lag_1,3.8591058254241943,0.29472101,0.29472101,POSITIVE,5,Yesterday's demand (3.8591058254241943) increased the forecast by 0.295 units relative to the model baseline.
4492C922-4BF0-5868-BEB8-EE15641522AC,2016-04-02,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,2,0.74273157,0.74273157,POSITIVE,1,Day of month (2) increased the forecast by 0.743 units relative to the model baseline.
4492C922-4BF0-5868-BEB8-EE15641522AC,2016-04-02,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,46.79260742667027,-0.59662962,0.59662962,NEGATIVE,2,Days of supply (46.79260742667027) decreased the forecast by 0.597 units relative to the model baseline.
4492C922-4BF0-5868-BEB8-EE15641522AC,2016-04-02,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.423775706972394,-0.53251135,0.53251135,NEGATIVE,3,The recent seven-day demand average (4.423775706972394) decreased the forecast by 0.533 units relative to the model baseline.
4492C922-4BF0-5868-BEB8-EE15641522AC,2016-04-02,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.45236036,0.45236036,POSITIVE,4,Current stock (207.0) increased the forecast by 0.452 units relative to the model baseline.
4492C922-4BF0-5868-BEB8-EE15641522AC,2016-04-02,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.25526881,0.25526881,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.255 units relative to the model baseline.
3018670C-9E52-5239-8370-325BAB1EF552,2016-04-03,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,3,0.63615847,0.63615847,POSITIVE,1,Day of month (3) increased the forecast by 0.636 units relative to the model baseline.
3018670C-9E52-5239-8370-325BAB1EF552,2016-04-03,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.51493675,0.51493675,POSITIVE,2,Current stock (207.0) increased the forecast by 0.515 units relative to the model baseline.
3018670C-9E52-5239-8370-325BAB1EF552,2016-04-03,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_week,6,0.49791583,0.49791583,POSITIVE,3,The day of week (6) increased the forecast by 0.498 units relative to the model baseline.
3018670C-9E52-5239-8370-325BAB1EF552,2016-04-03,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.5905850274222235,-0.42182553,0.42182553,NEGATIVE,4,The recent seven-day demand average (4.5905850274222235) decreased the forecast by 0.422 units relative to the model baseline.
3018670C-9E52-5239-8370-325BAB1EF552,2016-04-03,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,45.092291889480116,-0.38160607,0.38160607,NEGATIVE,5,Days of supply (45.092291889480116) decreased the forecast by 0.382 units relative to the model baseline.
438AE0A7-320F-5FF1-9789-64D550DDA7D8,2016-04-04,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,4,0.70928949,0.70928949,POSITIVE,1,Day of month (4) increased the forecast by 0.709 units relative to the model baseline.
438AE0A7-320F-5FF1-9789-64D550DDA7D8,2016-04-04,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,44.769003477083004,-0.52861077,0.52861077,NEGATIVE,2,Days of supply (44.769003477083004) decreased the forecast by 0.529 units relative to the model baseline.
438AE0A7-320F-5FF1-9789-64D550DDA7D8,2016-04-04,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.48941931,0.48941931,POSITIVE,3,Current stock (207.0) increased the forecast by 0.489 units relative to the model baseline.
438AE0A7-320F-5FF1-9789-64D550DDA7D8,2016-04-04,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.623734814780099,-0.37754658,0.37754658,NEGATIVE,4,The recent seven-day demand average (4.623734814780099) decreased the forecast by 0.378 units relative to the model baseline.
438AE0A7-320F-5FF1-9789-64D550DDA7D8,2016-04-04,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.28513327,0.28513327,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.285 units relative to the model baseline.
7C4C904F-F4A8-59D0-ABED-3B30CBC6CCC6,2016-04-05,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,5,0.74339426,0.74339426,POSITIVE,1,Day of month (5) increased the forecast by 0.743 units relative to the model baseline.
7C4C904F-F4A8-59D0-ABED-3B30CBC6CCC6,2016-04-05,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,43.286771932927934,-0.57588094,0.57588094,NEGATIVE,2,Days of supply (43.286771932927934) decreased the forecast by 0.576 units relative to the model baseline.
7C4C904F-F4A8-59D0-ABED-3B30CBC6CCC6,2016-04-05,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.48941931,0.48941931,POSITIVE,3,Current stock (207.0) increased the forecast by 0.489 units relative to the model baseline.
7C4C904F-F4A8-59D0-ABED-3B30CBC6CCC6,2016-04-05,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.782061372484479,-0.41892311,0.41892311,NEGATIVE,4,The recent seven-day demand average (4.782061372484479) decreased the forecast by 0.419 units relative to the model baseline.
7C4C904F-F4A8-59D0-ABED-3B30CBC6CCC6,2016-04-05,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.27702588,0.27702588,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.277 units relative to the model baseline.
1782100E-A612-55C1-9C85-89F5689C2B74,2016-04-06,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,6,0.75652301,0.75652301,POSITIVE,1,Day of month (6) increased the forecast by 0.757 units relative to the model baseline.
1782100E-A612-55C1-9C85-89F5689C2B74,2016-04-06,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,41.75717044831893,-0.56274593,0.56274593,NEGATIVE,2,Days of supply (41.75717044831893) decreased the forecast by 0.563 units relative to the model baseline.
1782100E-A612-55C1-9C85-89F5689C2B74,2016-04-06,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.49494365,0.49494365,POSITIVE,3,Current stock (207.0) increased the forecast by 0.495 units relative to the model baseline.
1782100E-A612-55C1-9C85-89F5689C2B74,2016-04-06,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,4.957232441220965,-0.44936824,0.44936824,NEGATIVE,4,The recent seven-day demand average (4.957232441220965) decreased the forecast by 0.449 units relative to the model baseline.
1782100E-A612-55C1-9C85-89F5689C2B74,2016-04-06,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.27021590,0.27021590,NEGATIVE,5,The current price (9.35) decreased the forecast by 0.270 units relative to the model baseline.
D99FD0CA-4AD3-5D6C-97E5-8A07A1D08791,2016-04-07,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,7,0.78417718,0.78417718,POSITIVE,1,Day of month (7) increased the forecast by 0.784 units relative to the model baseline.
D99FD0CA-4AD3-5D6C-97E5-8A07A1D08791,2016-04-07,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,40.713962461725735,-0.57963556,0.57963556,NEGATIVE,2,Days of supply (40.713962461725735) decreased the forecast by 0.580 units relative to the model baseline.
D99FD0CA-4AD3-5D6C-97E5-8A07A1D08791,2016-04-07,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.44030181,0.44030181,POSITIVE,3,Current stock (207.0) increased the forecast by 0.440 units relative to the model baseline.
D99FD0CA-4AD3-5D6C-97E5-8A07A1D08791,2016-04-07,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.35467443,0.35467443,NEGATIVE,4,The current price (9.35) decreased the forecast by 0.355 units relative to the model baseline.
D99FD0CA-4AD3-5D6C-97E5-8A07A1D08791,2016-04-07,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.084250892911639,0.20968947,0.20968947,POSITIVE,5,The recent seven-day demand average (5.084250892911639) increased the forecast by 0.210 units relative to the model baseline.
95C257EF-08E3-52AA-BC2A-2C1B82150E6F,2016-04-08,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,8,0.73539442,0.73539442,POSITIVE,1,Day of month (8) increased the forecast by 0.735 units relative to the model baseline.
95C257EF-08E3-52AA-BC2A-2C1B82150E6F,2016-04-08,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,38.67169386144577,-0.54973984,0.54973984,NEGATIVE,2,Days of supply (38.67169386144577) decreased the forecast by 0.550 units relative to the model baseline.
95C257EF-08E3-52AA-BC2A-2C1B82150E6F,2016-04-08,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.44030181,0.44030181,POSITIVE,3,Current stock (207.0) increased the forecast by 0.440 units relative to the model baseline.
95C257EF-08E3-52AA-BC2A-2C1B82150E6F,2016-04-08,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_price,9.35,-0.35828483,0.35828483,NEGATIVE,4,The current price (9.35) decreased the forecast by 0.358 units relative to the model baseline.
95C257EF-08E3-52AA-BC2A-2C1B82150E6F,2016-04-08,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,rolling_mean_7,5.352752344948905,0.18406375,0.18406375,POSITIVE,5,The recent seven-day demand average (5.352752344948905) increased the forecast by 0.184 units relative to the model baseline.
8F51F033-FD0C-5E76-8016-713FE12B4B07,2016-04-09,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,day_of_month,9,0.79758614,0.79758614,POSITIVE,1,Day of month (9) increased the forecast by 0.798 units relative to the model baseline.
8F51F033-FD0C-5E76-8016-713FE12B4B07,2016-04-09,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,days_of_supply,38.67976909344174,-0.55734789,0.55734789,NEGATIVE,2,Days of supply (38.67976909344174) decreased the forecast by 0.557 units relative to the model baseline.
8F51F033-FD0C-5E76-8016-713FE12B4B07,2016-04-09,SAMPLE_ITEM_003,SAMPLE_TX_1,XGBoost,current_stock,207.0,0.43010914,0.43010914,POSITIVE,3,Current stock (207.0) increased the forecast by 0.430 units relative to the model baseline.
